,ID,Date,Text
447,EPA-HQ-OPP-2024-0562-0033,"Posted by the Environmental Protection Agency on Feb 4, 2025","We are poisoning our selves and more disturbingly, our children!!

Please protect Americans from harmful pesticides. I urge you to reject any efforts that try to overturn state and local pesticide regulations.

Blocking state and local pesticide laws would prevent states from protecting their unique local environments and communities, including vulnerable people like children, from toxic pesticides. It would also keep them from responding to emerging risks and cut off notification requirements to parents when toxic pesticides will be sprayed at school or near parks.

I urge you to take serious action to protect these important local laws.

Thank you,
Jane VanOsdol
Westfield, IN 46074-9323"
448,EPA-HQ-OPP-2024-0562-0013,"Posted by the Environmental Protection Agency on Feb 4, 2025","Please protect Americans from harmful pesticides. I urge you to reject any efforts that try to overturn state and local pesticide regulations.

Blocking state and local pesticide laws would prevent states from protecting their unique local environments and communities, including vulnerable people like children, from toxic pesticides. It would also keep them from responding to emerging risks and cut off notification requirements to parents when toxic pesticides will be sprayed at school or near parks.

I urge you to take serious action to protect these important local laws.

Really, you all know the difference between right and wrong. When bribery overrides the good health of American citizens, you know you are doing wrong. As an American citizen, I do not consent to you allowing harmful chemicals into our environment that will be detrimental to our health. Do the right thing in all areas, not just this one.

Thank you,
Anna Herring
Luray, MO 63453-2135"
449,EPA-HQ-OPP-2024-0562-0034,"Posted by the Environmental Protection Agency on Feb 4, 2025","Since Richard Nixon set up the EPA, it was worked to protect us and our children from harm. Please protect Americans from harmful pesticides. I urge you to reject any efforts that try to overturn state and local pesticide regulations.

Blocking state and local pesticide laws would prevent states from protecting their unique local environments and communities, including vulnerable people like children, from toxic pesticides. It would also keep them from responding to emerging risks and cut off notification requirements to parents when toxic pesticides will be sprayed at school or near parks.

I urge you to take serious action to protect these important local laws.

Thank you,
Michael Shorr
New York, NY 10023-2452"
450,EPA-HQ-OPP-2024-0562-0038,"Posted by the Environmental Protection Agency on Feb 4, 2025","Americans and bees need you to protect our food from toxic pesticides!

I urge you to reject any efforts that try to overturn state and local pesticide regulations.

Blocking state and local pesticide laws would prevent states from protecting their unique local environments and communities, including vulnerable people like children, from toxic pesticides. It would also keep them from responding to emerging risks and cut off notification requirements to parents when toxic pesticides will be sprayed at school or near parks.

I urge you to take serious action to protect these important local laws.

Thank you,
Lari Tiller Howell
Albuquerque, NM 87122-1325"
451,EPA-HQ-OPP-2024-0562-0042,"Posted by the Environmental Protection Agency on Feb 4, 2025","As a civilian voter, a healthcare professional since 1976 and an ordained minister, I call upon you to please protect Americans from harmful pesticides. I urge you to reject any efforts that try to overturn state and local pesticide regulations.

Blocking state and local pesticide laws would prevent states from protecting their unique local environments and communities, including vulnerable people like children, from toxic pesticides. It would also keep them from responding to emerging risks and cut off notification requirements to parents when toxic pesticides will be sprayed at school or near parks.

I urge you to take serious action to protect these important local laws.

Thank you,
Sophia Keller
Seattle, WA 98146-3124"
452,EPA-HQ-OPP-2024-0562-0007,"Posted by the Environmental Protection Agency on Feb 4, 2025","Just STOP! Do YOU have children? Grandchildren? Don't you CARE about them? Apparently NOT!
Please protect Americans from harmful pesticides. I urge you to reject any efforts that try to overturn state and local pesticide regulations.

Blocking state and local pesticide laws would prevent states from protecting their unique local environments and communities, including vulnerable people like children, from toxic pesticides. It would also keep them from responding to emerging risks and cut off notification requirements to parents when toxic pesticides will be sprayed at school or near parks.

I urge you to take serious action to protect these important local laws.

Thank you,
Robyn Gonzales
Kokomo, IN 46901-9129"
453,EPA-HQ-OPP-2024-0562-0035,"Posted by the Environmental Protection Agency on Feb 4, 2025","Please protect Americans from harmful pesticides. I urge you to reject any efforts that try to overturn state and local pesticide regulations.

If you are interested in having RFK as head of the health and human services, why wouldn’t she want to protect the pesticides that we know are causing problems in our society. Let’s work on getting them out and making America healthy again.

Blocking state and local pesticide laws would prevent states from protecting their unique local environments and communities, including vulnerable people like children, from toxic pesticides. It would also keep them from responding to emerging risks and cut off notification requirements to parents when toxic pesticides will be sprayed at school or near parks.

I urge you to take serious action to protect these important local laws.

Thank you,
Tami Reckler-Smith
Truckee, CA 96161-3754"
454,EPA-HQ-OPP-2024-0562-0031,"Posted by the Environmental Protection Agency on Feb 4, 2025","I know that the heads of EPA and its offices are being filled with industry people. I know that the pesticide industry has spent large sums getting their people elected, and lobbying to undo or prevent any safety regulations that might limit their selling their products. And, of course, they want a return on that ""investment"". But come on--EPA is not the chemical industry trade organization. The middle word in the name has to mean something. Protection. The ""P"" is not silent. So, even if the President and the Administrator won't do their job of protecting the public at the federal level, for crying out loud, why would you prevent states and communities that do want to protect themselves from being able to do so? Just stop the sell-out. Protect Americans from harmful pesticides. I urge you to reject any efforts that try to overturn state and local pesticide regulations.

Blocking state and local pesticide laws would prevent states from protecting their unique local environments and communities, including vulnerable people like children, from toxic pesticides. It would also keep them from responding to emerging risks and cut off notification requirements to parents when toxic pesticides will be sprayed at school or near parks.

I urge you to take serious action to protect these important local laws.

Thank you,
Alan Larsen
Arlington, VA 22207-4840"
455,EPA-HQ-OPP-2024-0562-0046,"Posted by the Environmental Protection Agency on Feb 4, 2025","This is important to me and to all of us! It is important to teh health and well being of all Americans.

Please protect Americans from harmful pesticides. I urge you to reject any efforts that try to overturn state and local pesticide regulations.

Blocking state and local pesticide laws would prevent states from protecting their unique local environments and communities, including vulnerable people like children, from toxic pesticides. It would also keep them from responding to emerging risks and cut off notification requirements to parents when toxic pesticides will be sprayed at school or near parks.

I urge you to take serious action to protect these important local laws.

Thank you,
Sue Chapelle
Baltimore, MD 21210-1033"
456,EPA-HQ-OPP-2024-0562-0012,"Posted by the Environmental Protection Agency on Feb 4, 2025","FOR THE LOVE OF ALL THAT IS GOOD!! Please protect, ultimately the entire food chain from harmful dare I say? FATAL pesticides. I urge you to reject any efforts that try to overturn state and local pesticide regulations.

Blocking state and local pesticide laws would prevent states who care from protecting their unique local ecosystems and communities, including vulnerable people like children, from toxic pesticides. It would also keep them from responding to emerging risks and cut off notification requirements to parents when toxic pesticides will be sprayed at school or near parks. If my neighbor puts toxic shit on his green velvet lawn…that chases the tainted food chain to MY YARD where MY chickens eat that garbage, and then the eggs in my pancakes are poison.

I urge you to take serious action to protect these important local laws.

Thank you,
Wendy Gouine
Ypsilanti, MI 48197-8849"
457,EPA-HQ-OPP-2024-0562-0023,"Posted by the Environmental Protection Agency on Feb 4, 2025","I urge you to protect Americans from harmful pesticides. I urge you to reject any efforts that try to overturn state and local pesticide regulations.

Blocking state and local pesticide laws would prevent states from protecting their unique local environments and communities, including vulnerable people like children, from toxic pesticides. It would also keep them from responding to emerging risks and cut off notification requirements to parents when toxic pesticides will be sprayed at school or near parks.

Please take serious action to protect these important local laws.

Thank you,
William Johnson
Sarasota, FL 34232-5642"
458,EPA-HQ-OPP-2024-0562-0139,"Posted by the Environmental Protection Agency on Feb 12, 2025","Please protect Americans from harmful pesticides. I urge you to reject any efforts that try to overturn state and local pesticide regulations.

In 1996, I was diagnosed as chemically sensitive; the principal causes were pesticides and herbicides used by our lawn maintenance crew. We stopped using them, and most chemicals, immediately. Fifteen years ago, we moved into a house we had renovated without chemicals. At 85, I am the healthiest I have ever been.

Eliminating pesticides and herbicides will greatly enhance the lives of most Americans.

Do it now!!!

Thank you,
Barbara Morrison
Evanston, IL 60201-4941"
459,EPA-HQ-OPP-2024-0562-0118,"Posted by the Environmental Protection Agency on Feb 12, 2025","Please protect Americans from harmful pesticides. I urge you to reject any efforts that try to overturn state and local pesticide regulations.

Blocking state and local pesticide laws would prevent states from protecting their unique local environments and communities, including vulnerable people like children, from toxic pesticides. It would also keep them from responding to emerging risks and cut off notification requirements to parents when toxic pesticides will be sprayed at school or near parks.

I urge you to take serious action to protect these important local laws.

Thank you,
Steven Fenster
Pemberton, NJ 08068-1231"
460,EPA-HQ-OPP-2024-0562-0130,"Posted by the Environmental Protection Agency on Feb 12, 2025","Please protect Americans from harmful pesticides. I urge you to reject any efforts that try to overturn state and local pesticide regulations.

Blocking state and local pesticide laws would prevent states from protecting their unique local environments and communities, including vulnerable people like children, from toxic pesticides. It would also keep them from responding to emerging risks and cut off notification requirements to parents when toxic pesticides will be sprayed at school or near parks.

I urge you to take serious action to protect these important local laws.

Thank you,
Mardene Costa
Gurnee, IL 60031-3003"
461,EPA-HQ-OPP-2024-0562-0167,"Posted by the Environmental Protection Agency on Feb 12, 2025","Please protect Americans from harmful pesticides. I urge you to reject any efforts that try to overturn state and local pesticide regulations.

Blocking state and local pesticide laws would prevent states from protecting their unique local environments and communities, including vulnerable people like children, from toxic pesticides. It would also keep them from responding to emerging risks and cut off notification requirements to parents when toxic pesticides will be sprayed at school or near parks.

I urge you to take serious action to protect these important local laws.
It's a sad situation when the public has to ask to be protected from killer chemicals. It leads me to believe many in your agency are being paid off to look the other way as to not affect Corporate Profits of the Big Chemical Companies.

Thank you,
William Schreier
North Chesterfield, VA 23235-4501"
462,EPA-HQ-OPP-2024-0562-0332,"Posted by the Environmental Protection Agency on Feb 12, 2025","Hear my plea! Please protect Americans from harmful pesticides. I urge you to

REJECT

all efforts attempt to overturn state and local pesticide regulations.

The attempted blocking of state and local pesticide laws would prevent us from protecting our unique local environments and communities, including vulnerable people like children, from toxic pesticides. It would also keep them from responding to emerging risks and cut off notification requirements to parents when poisonous pesticides will be sprayed at schools or near parks.

I urge you to take serious action to protect these important local laws.

Thank you,
Kim Iberg
Paige, TX 78659-4295"
463,EPA-HQ-OPP-2024-0562-0178,"Posted by the Environmental Protection Agency on Feb 12, 2025","It is critical that EPA protect Americans from harmful pesticides. Please reject any efforts that try to overturn state and local pesticide regulations.

I urge you to take immediate action to protect these important local laws.

Thank you,
Shelley Spalding
Tacoma, WA 98409-6210"
464,EPA-HQ-OPP-2024-0562-0156,"Posted by the Environmental Protection Agency on Feb 12, 2025","Please protect Americans from harmful pesticides. I urge you to reject any efforts that try to overturn state and local pesticide regulations.

Would you allow your yard to be sprayed with these toxins? No? Then why would you allow them sprayed anywhere near where humans may come in contact with them, and that includes especially on our foods!

Blocking state and local pesticide laws would prevent states from protecting their unique local environments and communities, including vulnerable people like children, from toxic pesticides. It would also keep them from responding to emerging risks and cut off
notification requirements to parents when toxic pesticides will be sprayed at school or near parks.

I urge you to take serious action to protect these important local laws.

Thank you,
Cary Christenson
Seminole, FL 33777-1103"
465,EPA-HQ-OPP-2024-0562-0146,"Posted by the Environmental Protection Agency on Feb 12, 2025","The federal government should be looking to harm Americans. Also, we have a tradition of the federal government respecting states' rights as long as the state is not engaged in harming its residents. Thus, if a state or locality has taken the altogether admirable position of more assiduously restricting people's exposure to known carcinogens and other harmful substances, the EPA must see that is a model, not something to be trampled.

Blocking state and local pesticide laws would prevent states from protecting their unique local environments and communities. It would also keep them from responding to emerging risks and cut off notification requirements to parents when toxic pesticides will be sprayed at school or near parks.

I urge you to take serious action to protect these important local laws.

Thank you,
Andrea Rosen
Washington, DC 20015-2361"
466,EPA-HQ-OPP-2024-0562-0168,"Posted by the Environmental Protection Agency on Feb 12, 2025","Please respect the freedom of Americans by allowing Americans to establish local laws for the protection of their own communities!!

Please protect Americans from harmful pesticides. I urge you to reject any efforts that try to overturn state and local pesticide regulations.

Blocking state and local pesticide laws would prevent states from protecting their unique local environments and communities, including vulnerable people like children, from toxic pesticides. It would also keep them from responding to emerging risks and cut off notification requirements to parents when toxic pesticides will be sprayed at school or near parks. This would be a devastating move for health and for freedom as local decision making should not be prohibited lightly.

I urge you to take serious action to protect these important local laws.

Thank you,
Lydia Kearney
Atlanta, GA 30341-4612"
467,EPA-HQ-OPP-2024-0562-0194,"Posted by the Environmental Protection Agency on Feb 12, 2025","It's paradoxical that U.S. citizens must ask the EPA to protect us from harmful pesticides, when it's their job to do this in the 1st place. I won't just ask, I'll beg! Please, protect us from harmful pesticides and please don't allow state and local pesticide regulations to be overturned.

Please protect Americans from harmful pesticides. I urge you to reject any efforts that try to overturn state and local pesticide regulations.

Blocking state and local pesticide laws would prevent states from protecting their unique local environments and communities, including vulnerable people like children, from toxic pesticides. It would also keep them from responding to emerging risks and cut off notification requirements to parents when toxic pesticides will be sprayed at school or near parks.

I urge you to take serious action to protect these important local laws.

Thank you,
Sheri Karas
Denver, CO 80123-0668"
468,EPA-HQ-OPP-2024-0562-0280,"Posted by the Environmental Protection Agency on Feb 12, 2025","Please protect Americans from harmful pesticides. I urge you to reject any efforts that try to overturn state and local pesticide regulations.

Blocking state and local pesticide laws would prevent states from protecting their unique local environments and communities, including vulnerable people like children, from toxic pesticides. It would also keep them from responding to emerging risks and cut off notification requirements to parents when toxic pesticides will be sprayed at school or near parks.

The health of its residents is a uniquely state issue and infringements on this state prerogative by the federal government is a serious overreach. In particular, denying states the right to protect its residents from harmful and toxic substances is a dangerous move that will cause irreparable harm to millions of people.

I urge you to take serious action to protect local laws designed to prevent exposure to toxic substances.

Thank you,
Nora Privitera
Oakland, CA 94602-3917"
469,EPA-HQ-OPP-2024-0562-0309,"Posted by the Environmental Protection Agency on Feb 12, 2025",Please protect Americans from harmful pesticides!!
470,EPA-HQ-OPP-2024-0562-0313,"Posted by the Environmental Protection Agency on Feb 12, 2025","Please protect Americans from harmful pesticides. I urge you to reject any efforts that try to overturn state and local pesticide regulations.

Blocking state and local pesticide laws would prevent states from protecting their unique local environments and communities, including vulnerable people like children, from toxic pesticides. It would also keep them from responding to emerging risks and cut off notification requirements to parents when toxic pesticides will be sprayed at school or near parks.

ONCE EVERY FIFTEEN YEARS YOU REVIEW PESTICIDES!!!?? THIS IS ABSURD & A HUGE PROBLEM SEEING AS SO MANY MORE DANGEROUS PESTICIDES HAVE BEEN ADDED TO THE GROWING OUT OF CONTROL LIST!! PLEASE, PLEASE REVIEW MORE OFTEN & READ ABOUT THE SIDE EFFECTS OF THESE & HOW THEY'RE AFFECTING LITTLE ONES, THEIR DEVELOPEMENT & GROWTH AS WELL AS ADULTS PLEASE! PLEASE DECIDE THAT YOU'LL INVEST THE TIME TO DO THIS B/C IT COULD VERY WELL AFFECT YOUR OWN FAMILY MEMBERS BESIDES EVERYONE ELSE IN AMERICA!!

I urge you to take serious action to protect these important local laws.

Thank you,
Linda Solomon
Bellaire, MI 49615-9621"
471,EPA-HQ-OPP-2024-0562-0325,"Posted by the Environmental Protection Agency on Feb 12, 2025","I'm part of an agrarian culture. My parents were extremely careful with the use of chemical pesticides, because they were extremely toxic and extremely expensive. My father understood their ability to decimate populations, especially when he expressed surprise when I asked him what was that majestic bird perched on a dead tree near Lake Texana. I was in my thirties before I had the privilege of seeing one; their populations finally rebounding due to the ban on DDT. I urge you to reject any efforts that try to overturn state and local pesticide regulations. These regulations need to remain close to home so that they are specific to the needs of the people.

Blocking state and local pesticide laws would prevent states from protecting their unique local environments and communities, including vulnerable people like children, from toxic pesticides. It would also keep them from responding to emerging risks and cut off notification requirements to parents when toxic pesticides will be sprayed at school or near parks.

I urge you to take serious action to protect these important local laws.

Thank you,
Marilyn Holik
Needville, TX 77461-8571"
472,EPA-HQ-OPP-2024-0562-0154,"Posted by the Environmental Protection Agency on Feb 12, 2025","They are everywhere and in everything! They cause disease, disability and death. Many if the pesticides we still allow here, have been banned in other major countries.

Don’t keep the US/us in the past, move us forward into the future!

Please protect Americans from harmful pesticides. I urge you to reject any efforts that try to overturn state and local pesticide regulations.

Blocking state and local pesticide laws would prevent states from protecting their unique local environments and communities, including vulnerable people like children, from toxic pesticides. It would also keep them from responding to emerging risks and cut off notification requirements to parents when toxic pesticides will be sprayed at school or near parks.

I urge you to take serious action to protect these important local laws.

Thank you,
Lisa Johnson
San Antonio, TX 78240-2721"
473,EPA-HQ-OPP-2024-0562-0177,"Posted by the Environmental Protection Agency on Feb 12, 2025","Please don't undermine the work of local and state partners to keep the public safe from toxic chemicals.

Thank you,
Katy Wortel
Mankato, MN 56001-5751"
474,EPA-HQ-OPP-2024-0562-0133,"Posted by the Environmental Protection Agency on Feb 12, 2025","Please protect Americans from harmful pesticides. I urge you to reject any efforts that try to overturn state and local pesticide regulations.

Blocking state and local pesticide laws would prevent states from protecting their unique local environments and communities, including vulnerable people like children, from toxic pesticides. It would also keep them from responding to emerging risks and cut off notification requirements to parents when toxic pesticides will be sprayed at school or near parks.

I urge you to take serious action to protect these important local laws.

Thank you,
Rebecca Green
Stone Ridge, NY 12484-5619"
475,EPA-HQ-OPP-2024-0562-0148,"Posted by the Environmental Protection Agency on Feb 12, 2025","Please protect Americans from harmful pesticides. I urge you to reject any efforts that try to overturn state and local pesticide regulations.

I live in Arizona. I have 36 toxins 24 are carcinogens from my apartment. My exposure granted me a 2 year life expectancy, I have 3 kids. You may have those same toxins. They came from China, shipped over the water. Deadly. If you don't know, you could die. I'm publishing a book to save you too. It's important that you try to save me too. After all, that's what you're paid to do. If you do your job this once without fail, you could save your own life!

My Attorney General is awaiting on open courts to stop those dying without knowing it. According to her online portal, you can see that 46 other Attorney Generals are following her requests to open courts.

Blocking state and local pesticide laws would prevent states from protecting their unique local environments and communities, including vulnerable people like children, from toxic pesticides. It would also keep them from responding to emerging risks and cut off notification requirements to parents when toxic pesticides will be sprayed at school or near parks.

I urge you to take serious action to protect these important local laws.

Thank you,
Sandra Myers
Prescott, AZ 86305-1675"
476,EPA-HQ-OPP-2024-0562-0185,"Posted by the Environmental Protection Agency on Feb 12, 2025","DEAR new E.P.A. Director,

PLEASE protect Americans from harmful pesticides! I URGE you to reject any efforts that try to overturn state and local pesticide regulations.

***Since the 1970's, chemical Pesticides have been used in the U.S. They have been proven to be cancer causing and responsible, in part, for many chronic diseases, besides GMO's, artificial dyes/colors & flavors, addicting flavor enhancers, fake lab meat, ultra-processed foods, seed & vegetable oils cut with cheaper oils, toxic farm-raised seafood, etc.***

It is no wonder why so many Americans, including innocent children, are so sick!

This needs to STOP NOW!! No more POISON in our environment or food supply!

Blocking state and local pesticide laws would prevent states from protecting their unique local environments and communities, including vulnerable people like children, from toxic pesticides.

It would also keep them from responding to emerging risks and cut off notification requirements to parents when toxic pesticides will be sprayed at school or near parks.

I urge you to take SERIOUS action to protect these important local laws.

Thank you,
Jo Hatch
San Antonio, TX 78268-7794"
477,EPA-HQ-OPP-2024-0562-0317,"Posted by the Environmental Protection Agency on Feb 12, 2025",Please do not lower reporting and labeling standards for substances or devices which pose a potential threat to human life and environments. Until chemical substances and products have been *proven* safe by long-term studies- they should be considered a potential harm and use should be restricted as applicable. Long-term health for America should be the primary goal of all concerned parties. Thank you for your consideration.
478,EPA-HQ-OPP-2024-0562-0064,"Posted by the Environmental Protection Agency on Feb 7, 2025","In regards to overturn state and local pesticide regulations I believe that the stricter regulations should always be the one enforced in order to protect humans and animals from the potential consequences the use of pesticides brings with them.

Thank you,
Christine Metzler
Somerville, MA 02145-3631"
479,EPA-HQ-OPP-2024-0562-0063,"Posted by the Environmental Protection Agency on Feb 7, 2025","Please protect Americans from harmful pesticides. I urge you to reject any efforts that try to overturn state and local pesticide regulations. Is the United States so uncivilized that we value money over the lives of our people?

Many other countries have banned pesticide chemicals like glyphosate because they have been linked to cancer, reproductive harm and other serious health risks, yet we in the U.S. continue to ignore this and willingly choose to harm our families' and friends' lives.

Blocking state and local pesticide laws would prevent states from protecting their unique local environments and communities, including vulnerable people like children, from toxic pesticides. It would also keep them from responding to emerging risks and cut off notification requirements.

I urge you to take serious action to protect these important local laws.

Thank you,
Juli Douglass-Gillespie
Wooster, OH 44691-2455"
480,EPA-HQ-OPP-2024-0562-0067,"Posted by the Environmental Protection Agency on Feb 7, 2025","Tried to comment before and was somehow given an ""error"" message. So, will try to submit my comment again. The EPA must make protection --- of the public, of our water sources, air, food supplies, of children, of pregnant women, of workers applying dangerous pesticides, and of the animals (like pollinators) a priority when labeling pesticides. True story: I was vacationing in the U.S. Virgin Islands a while back when a story broke about an entire family's health crisis. This family was also vacationing but, improper application of a harmful pesticide traveled through (apparently) the air conditioning units. The result was neural/nerve damage for them. Even the medical personnel who responded to their 911 calls when they got sick, were also affected by the pesticide just from being in the same room where they were treating and attending to the family members! Strict and clear labeling and regulations for all chemicals is necessary, and is important to the health of people, of first responders, of animals, and the viability of our water sources and food supplies. The EPA must protect the public, protect our food and water sources, protect all who come in contact with deadly pesticides and must clearly label what the particular pesticide does to all of the above, and must clearly say how one can safely dispose of it without poisoning local water supplies and food."
481,EPA-HQ-OPP-2024-0562-0074,"Posted by the Environmental Protection Agency on Feb 7, 2025","I am sending this email because it is important to me, my health and the health of my family and greater community. I am asking that you protect Americans from harmful pesticides. I urge you to reject any efforts that try to overturn state and local pesticide regulations.

It is important that you do not support the blocking of state and local pesticide laws! This would prevent states from protecting their unique local environments and communities, including vulnerable people like children, from toxic pesticides. It would also keep them from responding to emerging risks and cut off notification requirements to parents when toxic pesticides will be sprayed at school or near parks.

I urge you to take serious action to protect these important local laws.

Thank you,
Christine Soverow
Westfield, MA 01085-4543"
482,EPA-HQ-OPP-2024-0562-0082,"Posted by the Environmental Protection Agency on Feb 7, 2025","Please protect Americans from harmful pesticides. I urge you to reject any efforts that try to overturn state and local pesticide regulations.

Blocking state and local pesticide laws would prevent states from protecting their unique local environments and communities, including vulnerable people like children, from toxic pesticides. It would also keep them from responding to emerging risks and cut off notification requirements to parents when toxic pesticides will be sprayed at school or near parks.

It would also eliminate our ability to keep chemicals away from Community Garden areas, choose our agriculture to be more organic and be aware of our special land conditions that exacerbate the movement of dangerous chemicals. Every Town Board in charge of Land Management has the knowledge of their unique environment and should be the folks specifically making any choices regarding herbicides and pesticides in public areas! And any private localities within a Town should have to work with the Town to ensure they are complying with the overall Town focus.

I urge you to take serious action to protect these important local laws.

Thank you,
Judy Asarkof
Carlisle, MA 01741-1821"
483,EPA-HQ-OPP-2024-0562-0094,"Posted by the Environmental Protection Agency on Feb 7, 2025","Please protect Americans from harmful pesticides. I urge you to reject any efforts that try to overturn state and local pesticide regulations.

Blocking state and local pesticide laws would prevent states from protecting their unique local environments and communities, including vulnerable people like children, from toxic pesticides. It would also keep them from responding to emerging risks and cut off notification requirements to parents when toxic pesticides will be sprayed at school or near parks.

If you or others would prefer that hundreds of thousands or more Americans are sickened, injured or or eventually killed by pesticides in our air, water and food, then do nothing. If you choose that the American medical system is already overburdened with people made ill by toxins in the environment, that propose or enforce regulations that assist the environment and the citizens. That's your job, by the way.

I urge you to take serious action to protect these important local laws.

Thank you,
Mark McKennon
Catskill, NY 12414-1306"
484,EPA-HQ-OPP-2024-0562-0072,"Posted by the Environmental Protection Agency on Feb 7, 2025","Please stop this upside-down clown world. The Founding Fathers intent was LOCAL control. LOCAL citizens know best whaat is good for THEIR community. The LORD requires that we be god stewards of HIS Eden. Chemical wastelands are an abomination t the LORD.

I urge you to reject any efforts that try to overturn state and local pesticide regulations.

Blocking state and local pesticide laws would prevent states from protecting their unique local environments and communities, including vulnerable people like children, from toxic pesticides. It would also keep them from responding to emerging risks and cut off notification requirements to parents when toxic pesticides will be sprayed at school or near parks.

I urge you to take serious action to protect these important local laws.

Thank you,
William Foster
Port Aransas, TX 78373-4014"
485,EPA-HQ-OPP-2024-0562-0030,"Posted by the Environmental Protection Agency on Feb 4, 2025","The default position nationally should be one of avoiding reasonably possible harm from chemicals. Individual states should not be able to undermine Federal safety standards and findings, but should only be able to put additional restrictions and cautions as deemed indicated by scientific factual findings. State input into Federal Agency rule making should be at the Federal level. Chaos and possible harm could ensue if states were allowed to undermine, rather than augment, Federal safety standards."
486,EPA-HQ-OPP-2024-0562-0043,"Posted by the Environmental Protection Agency on Feb 4, 2025","Protecting America's population and wildlife from harmful pesticides is of utmost importance. I strongly urge you to reject any efforts that try to overturn state and local pesticide regulations.

Blocking state and local pesticide laws would prevent states from protecting their unique local environments and communities, including vulnerable people like children, from toxic pesticides. It would also keep them from responding to emerging risks and cut off notification requirements to parents when toxic pesticides will be sprayed at school or near parks.

I urge you to take serious action to protect these important local laws.

Thank you,
Mike Stoakes
Lees Summit, MO 64063-3400"
487,EPA-HQ-OPP-2024-0562-0011,"Posted by the Environmental Protection Agency on Feb 4, 2025","I know some pesticide use is necessary but some are very harmful especially to our children. Please protect Americans from harmful pesticides. I urge you to reject any efforts that try to overturn state and local pesticide regulations.

Blocking state and local pesticide laws would prevent states from protecting their unique local environments and communities, including vulnerable people like children, from toxic pesticides. It would also keep them from responding to emerging risks and cut off notification requirements to parents when toxic pesticides will be sprayed at school or near parks.

I urge you to take serious action to protect these important local laws.

Thank you,
Dianne Budig
Salt Lake City, UT 84104-2065"
488,EPA-HQ-OPP-2024-0562-0018,"Posted by the Environmental Protection Agency on Feb 4, 2025","Action is needed to prevent the spread of harmful pesticides. Please protect Americans from harmful pesticides. I urge you to reject any efforts that try to overturn state and local pesticide regulations.

Blocking state and local pesticide laws would prevent states from protecting their unique local environments and communities, including vulnerable people like children, from toxic pesticides. It would also keep them from responding to emerging risks and cut off notification requirements to parents when toxic pesticides will be sprayed at school or near parks.

I urge you to take serious action to protect these important local laws.

Thank you,
Patricia Foley
Sugar Land, TX 77479-5091"
489,EPA-HQ-OPP-2024-0562-0036,"Posted by the Environmental Protection Agency on Feb 4, 2025","Pesticides are overused and cause illness and deaths in humans (US!) and damage plants and the ecosystem.

Some of these pesticides are FOREVER - they never break down, and we do not know the future damage they may do.

Bees are ESSENTIAL to our food production, and bees are being killed by pesticide use.

Please protect Americans from harmful pesticides. I urge you to reject any efforts that try to overturn state and local pesticide regulations.

Blocking state and local pesticide laws would prevent states from protecting their unique local environments and communities, including vulnerable people like children, from toxic pesticides. It would also keep them from responding to emerging risks and cut off notification requirements to parents when toxic pesticides will be sprayed at school or near parks.

I urge you to take serious action to protect these important local laws.

Thank you,
Mark Bollman
Clinton, CT 06413-2320"
490,EPA-HQ-OPP-2024-0562-0040,"Posted by the Environmental Protection Agency on Feb 4, 2025","I urge you to reject any efforts to overturn state and local pesticide regulations.

Blocking state and local pesticide laws would prevent states from protecting their unique local environments and communities from toxic pesticides which is especially important for children. It would also prevent them from responding to emerging risks and remove notification requirements to parents when toxic pesticides will be sprayed near schools or parks.

Please take action to protect these important local laws. You must protect Americans (especially children!) from harmful pesticides.

Thank you,
Tracy Travis
Oakton, VA 22124-1446"
491,EPA-HQ-OPP-2024-0562-0019,"Posted by the Environmental Protection Agency on Feb 4, 2025","Please reject any efforts that try to overturn state and local pesticide regulations. I don't want federal bureaucrats overriding decisions made at the state and local level to make their communities safe from toxic pesticides. The EPA should set minimum national standards, but state and local agencies should have the freedom to set stricter standards.

Thank you,
Gary Martin
Boxford, MA 01921-1005"
492,EPA-HQ-OPP-2024-0562-0016,"Posted by the Environmental Protection Agency on Feb 4, 2025","It’s time to start protecting citizens and our environment a priority over protecting an industry’ profits.

Please protect Americans from harmful pesticides. I urge you to reject any efforts that try to overturn state and local pesticide regulations.

Blocking state and local pesticide laws would prevent states from protecting their unique local environments and communities, including vulnerable people like children, from toxic pesticides. It would also keep them from responding to emerging risks and cut off notification requirements to parents when toxic pesticides will be sprayed at school or near parks.

I urge you to take serious action to protect these important local laws.

Thank you,
Susanna Murray-Baker
Salina, KS 67401-7772"
493,EPA-HQ-OPP-2024-0562-0002,"Posted by the Environmental Protection Agency on Jan 24, 2025","It is vital that states be allowed to regulate and restrict pesticides beyond what the federal regulations require. Do NOT allow this change go through. Pesticides are not only harming human health, they are decimating critically important pollinators and everything above them in the food chain. They are poisoning soil and water that all life on Earth needs. We must reduce pesticide use, not increase it."
494,EPA-HQ-OPP-2024-0562-0020,"Posted by the Environmental Protection Agency on Feb 4, 2025","Stop hurting us and the animals.Please protect Americans from harmful pesticides. I urge you to reject any efforts that try to overturn state and local pesticide regulations.

Blocking state and local pesticide laws would prevent states from protecting their unique local environments and communities, including vulnerable people like children, from toxic pesticides. It would also keep them from responding to emerging risks and cut off notification requirements to parents when toxic pesticides will be sprayed at school or near parks.

I urge you to take serious action to protect these important local laws.

Thank you,
Kim Stephenson
South Lake Tahoe, CA 96150"
