,Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
7433,SURVEY,2023,YEAR,,STATE,KENTUCKY,21.0,,,,,,,0,,HEMP,"HEMP, INDUSTRIAL, IN THE OPEN, FIBER - ACRES HARVESTED",TOTAL,NOT SPECIFIED,56,
7434,SURVEY,2023,YEAR,,STATE,KENTUCKY,21.0,,,,,,,0,,HEMP,"HEMP, INDUSTRIAL, IN THE OPEN, FLORAL - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"1,150",
7435,SURVEY,2023,YEAR,,STATE,KENTUCKY,21.0,,,,,,,0,,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"1,820,000",
7436,SURVEY,2023,YEAR,,STATE,KENTUCKY,21.0,,,,,,,0,,TOBACCO,TOBACCO - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"36,600",
7437,SURVEY,2023,YEAR,,STATE,KENTUCKY,21.0,,,,,,,0,,TOBACCO,"TOBACCO, AIR-CURED DARK (CLASS 3B) - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"3,400",
7438,SURVEY,2023,YEAR,,STATE,KENTUCKY,21.0,,,,,,,0,,TOBACCO,"TOBACCO, AIR-CURED LIGHT BURLEY (TYPE 31) - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"27,000",
7439,SURVEY,2023,YEAR,,STATE,KENTUCKY,21.0,,,,,,,0,,TOBACCO,"TOBACCO, FIRE-CURED (CLASS 2) - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"6,200",
7440,SURVEY,2023,YEAR,,STATE,KENTUCKY,21.0,,,,,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"460,000",
7441,SURVEY,2023,YEAR,,STATE,KENTUCKY,21.0,,,,,,,0,,WHEAT,"WHEAT, WINTER - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"460,000",
7442,SURVEY,2023,YEAR,,STATE,LOUISIANA,22.0,,,,,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"680,000",
7443,SURVEY,2023,YEAR,,STATE,LOUISIANA,22.0,,,,,,,0,,CORN,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"3,000",
7444,SURVEY,2023,YEAR,,STATE,LOUISIANA,22.0,,,,,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"115,000",
7445,SURVEY,2023,YEAR,,STATE,LOUISIANA,22.0,,,,,,,0,,COTTON,"COTTON, UPLAND - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"115,000",
7446,SURVEY,2023,YEAR,,STATE,LOUISIANA,22.0,,,,,,,0,,FIELD CROP TOTALS,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"3,136,000",
7447,SURVEY,2023,YEAR,,STATE,LOUISIANA,22.0,,,,,,,0,,HAY,HAY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"390,000",
7448,SURVEY,2023,YEAR,,STATE,LOUISIANA,22.0,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"390,000",
7449,SURVEY,2023,YEAR,,STATE,LOUISIANA,22.0,,,,,,,0,,HEMP,"HEMP, INDUSTRIAL, IN THE OPEN - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),
7450,SURVEY,2023,YEAR,,STATE,LOUISIANA,22.0,,,,,,,0,,HEMP,"HEMP, INDUSTRIAL, IN THE OPEN, FIBER - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),
7451,SURVEY,2023,YEAR,,STATE,LOUISIANA,22.0,,,,,,,0,,HEMP,"HEMP, INDUSTRIAL, IN THE OPEN, FLORAL - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),
7452,SURVEY,2023,YEAR,,STATE,LOUISIANA,22.0,,,,,,,0,,RICE,RICE - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"462,000",
7453,SURVEY,2023,YEAR,,STATE,LOUISIANA,22.0,,,,,,,0,,RICE,"RICE, LONG GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"387,000",
7454,SURVEY,2023,YEAR,,STATE,LOUISIANA,22.0,,,,,,,0,,RICE,"RICE, MEDIUM GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"75,000",
7455,SURVEY,2023,YEAR,,STATE,LOUISIANA,22.0,,,,,,,0,,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"980,000",
7456,SURVEY,2023,YEAR,,STATE,LOUISIANA,22.0,,,,,,,0,,SUGARCANE,"SUGARCANE, SEED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"24,500",
7457,SURVEY,2023,YEAR,,STATE,LOUISIANA,22.0,,,,,,,0,,SUGARCANE,"SUGARCANE, SUGAR & SEED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"505,500",
7458,SURVEY,2023,YEAR,,STATE,LOUISIANA,22.0,,,,,,,0,,SUGARCANE,"SUGARCANE, SUGAR - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"481,000",
7459,SURVEY,2023,YEAR,,STATE,MAINE,23.0,,,,,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"9,000",
7460,SURVEY,2023,YEAR,,STATE,MAINE,23.0,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, WILD - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"23,800",
7461,SURVEY,2023,YEAR,,STATE,MAINE,23.0,,,,,,,0,,CORN,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"23,000",
7462,SURVEY,2023,YEAR,,STATE,MAINE,23.0,,,,,,,0,,FIELD CROP TOTALS,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"234,000",
7463,SURVEY,2023,YEAR,,STATE,MAINE,23.0,,,,,,,0,,HAY,HAY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"128,000",
7464,SURVEY,2023,YEAR,,STATE,MAINE,23.0,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"120,000",
7465,SURVEY,2023,YEAR,,STATE,MAINE,23.0,,,,,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"8,000",
7466,SURVEY,2023,YEAR,,STATE,MAINE,23.0,,,,,,,0,,HEMP,"HEMP, INDUSTRIAL, IN THE OPEN - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),
7467,SURVEY,2023,YEAR,,STATE,MAINE,23.0,,,,,,,0,,HEMP,"HEMP, INDUSTRIAL, IN THE OPEN, FIBER - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),
7468,SURVEY,2023,YEAR,,STATE,MAINE,23.0,,,,,,,0,,HEMP,"HEMP, INDUSTRIAL, IN THE OPEN, FLORAL - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),
7469,SURVEY,2023,YEAR,,STATE,MAINE,23.0,,,,,,,0,,OATS,OATS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"21,000",
7470,SURVEY,2023,YEAR,,STATE,MAINE,23.0,,,,,,,0,,POTATOES,POTATOES - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"52,500",
7471,SURVEY,2023,YEAR,,STATE,MARYLAND,24.0,,,,,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"13,000",
7472,SURVEY,2023,YEAR,,STATE,MARYLAND,24.0,,,,,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"440,000",
7473,SURVEY,2023,YEAR,,STATE,MARYLAND,24.0,,,,,,,0,,CORN,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"30,000",
7474,SURVEY,2023,YEAR,,STATE,MARYLAND,24.0,,,,,,,0,,FIELD CROP TOTALS,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"1,343,000",
7475,SURVEY,2023,YEAR,,STATE,MARYLAND,24.0,,,,,,,0,,HAY,HAY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"205,000",
7476,SURVEY,2023,YEAR,,STATE,MARYLAND,24.0,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"160,000",
7477,SURVEY,2023,YEAR,,STATE,MARYLAND,24.0,,,,,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"45,000",
7478,SURVEY,2023,YEAR,,STATE,MARYLAND,24.0,,,,,,,0,,HEMP,"HEMP, INDUSTRIAL, IN THE OPEN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,265,
7479,SURVEY,2023,YEAR,,STATE,MARYLAND,24.0,,,,,,,0,,HEMP,"HEMP, INDUSTRIAL, IN THE OPEN, FIBER - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),
7480,SURVEY,2023,YEAR,,STATE,MARYLAND,24.0,,,,,,,0,,HEMP,"HEMP, INDUSTRIAL, IN THE OPEN, FLORAL - ACRES HARVESTED",TOTAL,NOT SPECIFIED,14,
7481,SURVEY,2023,YEAR,,STATE,MARYLAND,24.0,,,,,,,0,,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"460,000",
7482,SURVEY,2023,YEAR,,STATE,MARYLAND,24.0,,,,,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"195,000",
7483,SURVEY,2023,YEAR,,STATE,MARYLAND,24.0,,,,,,,0,,WHEAT,"WHEAT, WINTER - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"195,000",
7484,SURVEY,2023,YEAR,,STATE,MASSACHUSETTS,25.0,,,,,,,0,,CORN,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"11,000",
7485,SURVEY,2023,YEAR,,STATE,MASSACHUSETTS,25.0,,,,,,,0,,CRANBERRIES,CRANBERRIES - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"11,200",
7486,SURVEY,2023,YEAR,,STATE,MASSACHUSETTS,25.0,,,,,,,0,,FIELD CROP TOTALS,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"65,000",
7487,SURVEY,2023,YEAR,,STATE,MASSACHUSETTS,25.0,,,,,,,0,,HAY,HAY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"54,000",
7488,SURVEY,2023,YEAR,,STATE,MASSACHUSETTS,25.0,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"50,000",
7489,SURVEY,2023,YEAR,,STATE,MASSACHUSETTS,25.0,,,,,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"4,000",
7490,SURVEY,2023,YEAR,,STATE,MASSACHUSETTS,25.0,,,,,,,0,,HEMP,"HEMP, INDUSTRIAL, IN THE OPEN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,16,
7491,SURVEY,2023,YEAR,,STATE,MASSACHUSETTS,25.0,,,,,,,0,,HEMP,"HEMP, INDUSTRIAL, IN THE OPEN, FIBER - ACRES HARVESTED",TOTAL,NOT SPECIFIED,0,
7492,SURVEY,2023,YEAR,,STATE,MASSACHUSETTS,25.0,,,,,,,0,,HEMP,"HEMP, INDUSTRIAL, IN THE OPEN, FLORAL - ACRES HARVESTED",TOTAL,NOT SPECIFIED,16,
7493,SURVEY,2023,YEAR,,STATE,MICHIGAN,26.0,,,,,,,0,,ASPARAGUS,ASPARAGUS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"8,700",
7494,SURVEY,2023,YEAR,,STATE,MICHIGAN,26.0,,,,,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"6,000",
7495,SURVEY,2023,YEAR,,STATE,MICHIGAN,26.0,,,,,,,0,,BEANS,"BEANS, DRY EDIBLE, (EXCL CHICKPEAS) - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"208,000",
7496,SURVEY,2023,YEAR,,STATE,MICHIGAN,26.0,,,,,,,0,,BEANS,"BEANS, DRY EDIBLE, BLACK - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"123,300",
7497,SURVEY,2023,YEAR,,STATE,MICHIGAN,26.0,,,,,,,0,,BEANS,"BEANS, DRY EDIBLE, CRANBERRY - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"3,600",
7498,SURVEY,2023,YEAR,,STATE,MICHIGAN,26.0,,,,,,,0,,BEANS,"BEANS, DRY EDIBLE, DARK, RED, KIDNEY - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),
7499,SURVEY,2023,YEAR,,STATE,MICHIGAN,26.0,,,,,,,0,,BEANS,"BEANS, DRY EDIBLE, GREAT NORTHERN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"2,000",
7500,SURVEY,2023,YEAR,,STATE,MICHIGAN,26.0,,,,,,,0,,BEANS,"BEANS, DRY EDIBLE, LIGHT, RED, KIDNEY - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"4,400",
7501,SURVEY,2023,YEAR,,STATE,MICHIGAN,26.0,,,,,,,0,,BEANS,"BEANS, DRY EDIBLE, NAVY - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"45,600",
7502,SURVEY,2023,YEAR,,STATE,MICHIGAN,26.0,,,,,,,0,,BEANS,"BEANS, DRY EDIBLE, OTHER, NOT LISTED - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),
7503,SURVEY,2023,YEAR,,STATE,MICHIGAN,26.0,,,,,,,0,,BEANS,"BEANS, DRY EDIBLE, PINK - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),
7504,SURVEY,2023,YEAR,,STATE,MICHIGAN,26.0,,,,,,,0,,BEANS,"BEANS, DRY EDIBLE, PINTO - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),
7505,SURVEY,2023,YEAR,,STATE,MICHIGAN,26.0,,,,,,,0,,BEANS,"BEANS, DRY EDIBLE, SMALL, RED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"20,700",
7506,SURVEY,2023,YEAR,,STATE,MICHIGAN,26.0,,,,,,,0,,BEANS,"BEANS, DRY EDIBLE, SMALL, WHITE - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),
7507,SURVEY,2023,YEAR,,STATE,MICHIGAN,26.0,,,,,,,0,,BEANS,"BEANS, SNAP - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"8,400",
7508,SURVEY,2023,YEAR,,STATE,MICHIGAN,26.0,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, TAME - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"16,900",
7509,SURVEY,2023,YEAR,,STATE,MICHIGAN,26.0,,,,,,,0,,CABBAGE,CABBAGE - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"4,300",
7510,SURVEY,2023,YEAR,,STATE,MICHIGAN,26.0,,,,,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"2,060,000",
7511,SURVEY,2023,YEAR,,STATE,MICHIGAN,26.0,,,,,,,0,,CORN,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"320,000",
7512,SURVEY,2023,YEAR,,STATE,MICHIGAN,26.0,,,,,,,0,,CUCUMBERS,CUCUMBERS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"28,500",
7513,SURVEY,2023,YEAR,,STATE,MICHIGAN,26.0,,,,,,,0,,FIELD CROP TOTALS,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"6,160,000",
7514,SURVEY,2023,YEAR,,STATE,MICHIGAN,26.0,,,,,,,0,,HAY,HAY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"780,000",
7515,SURVEY,2023,YEAR,,STATE,MICHIGAN,26.0,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"230,000",
7516,SURVEY,2023,YEAR,,STATE,MICHIGAN,26.0,,,,,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"550,000",
7517,SURVEY,2023,YEAR,,STATE,MICHIGAN,26.0,,,,,,,0,,HAY & HAYLAGE,HAY & HAYLAGE - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"960,000",
7518,SURVEY,2023,YEAR,,STATE,MICHIGAN,26.0,,,,,,,0,,HAY & HAYLAGE,"HAY & HAYLAGE, (EXCL ALFALFA) - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"250,000",
7519,SURVEY,2023,YEAR,,STATE,MICHIGAN,26.0,,,,,,,0,,HAY & HAYLAGE,"HAY & HAYLAGE, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"710,000",
7520,SURVEY,2023,YEAR,,STATE,MICHIGAN,26.0,,,,,,,0,,HAYLAGE,HAYLAGE - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"260,000",
7521,SURVEY,2023,YEAR,,STATE,MICHIGAN,26.0,,,,,,,0,,HAYLAGE,"HAYLAGE, (EXCL ALFALFA) - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"30,000",
7522,SURVEY,2023,YEAR,,STATE,MICHIGAN,26.0,,,,,,,0,,HAYLAGE,"HAYLAGE, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"230,000",
7523,SURVEY,2023,YEAR,,STATE,MICHIGAN,26.0,,,,,,,0,,HEMP,"HEMP, INDUSTRIAL, IN THE OPEN - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),
7524,SURVEY,2023,YEAR,,STATE,MICHIGAN,26.0,,,,,,,0,,HEMP,"HEMP, INDUSTRIAL, IN THE OPEN, FIBER - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),
7525,SURVEY,2023,YEAR,,STATE,MICHIGAN,26.0,,,,,,,0,,HEMP,"HEMP, INDUSTRIAL, IN THE OPEN, FLORAL - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),
7526,SURVEY,2023,YEAR,,STATE,MICHIGAN,26.0,,,,,,,0,,OATS,OATS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"25,000",
7527,SURVEY,2023,YEAR,,STATE,MICHIGAN,26.0,,,,,,,0,,PEPPERS,"PEPPERS, BELL - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"1,900",
7528,SURVEY,2023,YEAR,,STATE,MICHIGAN,26.0,,,,,,,0,,POTATOES,POTATOES - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"49,000",
7529,SURVEY,2023,YEAR,,STATE,MICHIGAN,26.0,,,,,,,0,,PUMPKINS,PUMPKINS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"4,500",
7530,SURVEY,2023,YEAR,,STATE,MICHIGAN,26.0,,,,,,,0,,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"2,020,000",
7531,SURVEY,2023,YEAR,,STATE,MICHIGAN,26.0,,,,,,,0,,SQUASH,SQUASH - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"7,500",
7532,SURVEY,2023,YEAR,,STATE,MICHIGAN,26.0,,,,,,,0,,SUGARBEETS,SUGARBEETS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"132,000",
7533,SURVEY,2023,YEAR,,STATE,MICHIGAN,26.0,,,,,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"560,000",
7534,SURVEY,2023,YEAR,,STATE,MICHIGAN,26.0,,,,,,,0,,WHEAT,"WHEAT, WINTER - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"560,000",
7535,SURVEY,2023,YEAR,,STATE,MINNESOTA,27.0,,,,,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"54,000",
7536,SURVEY,2023,YEAR,,STATE,MINNESOTA,27.0,,,,,,,0,,BEANS,"BEANS, DRY EDIBLE, (EXCL CHICKPEAS) - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"207,000",
7537,SURVEY,2023,YEAR,,STATE,MINNESOTA,27.0,,,,,,,0,,BEANS,"BEANS, DRY EDIBLE, BLACK - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"79,200",
7538,SURVEY,2023,YEAR,,STATE,MINNESOTA,27.0,,,,,,,0,,BEANS,"BEANS, DRY EDIBLE, BLACKEYE - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),
7539,SURVEY,2023,YEAR,,STATE,MINNESOTA,27.0,,,,,,,0,,BEANS,"BEANS, DRY EDIBLE, CRANBERRY - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),
7540,SURVEY,2023,YEAR,,STATE,MINNESOTA,27.0,,,,,,,0,,BEANS,"BEANS, DRY EDIBLE, DARK, RED, KIDNEY - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"32,500",
7541,SURVEY,2023,YEAR,,STATE,MINNESOTA,27.0,,,,,,,0,,BEANS,"BEANS, DRY EDIBLE, GREAT NORTHERN - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),
7542,SURVEY,2023,YEAR,,STATE,MINNESOTA,27.0,,,,,,,0,,BEANS,"BEANS, DRY EDIBLE, LIGHT, RED, KIDNEY - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"17,300",
7543,SURVEY,2023,YEAR,,STATE,MINNESOTA,27.0,,,,,,,0,,BEANS,"BEANS, DRY EDIBLE, LIMA, BABY - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),
7544,SURVEY,2023,YEAR,,STATE,MINNESOTA,27.0,,,,,,,0,,BEANS,"BEANS, DRY EDIBLE, LIMA, LARGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),
7545,SURVEY,2023,YEAR,,STATE,MINNESOTA,27.0,,,,,,,0,,BEANS,"BEANS, DRY EDIBLE, NAVY - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"45,800",
7546,SURVEY,2023,YEAR,,STATE,MINNESOTA,27.0,,,,,,,0,,BEANS,"BEANS, DRY EDIBLE, OTHER, NOT LISTED - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),
7547,SURVEY,2023,YEAR,,STATE,MINNESOTA,27.0,,,,,,,0,,BEANS,"BEANS, DRY EDIBLE, PINK - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),
7548,SURVEY,2023,YEAR,,STATE,MINNESOTA,27.0,,,,,,,0,,BEANS,"BEANS, DRY EDIBLE, PINTO - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"12,600",
7549,SURVEY,2023,YEAR,,STATE,MINNESOTA,27.0,,,,,,,0,,BEANS,"BEANS, DRY EDIBLE, SMALL, RED - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),
7550,SURVEY,2023,YEAR,,STATE,MINNESOTA,27.0,,,,,,,0,,BEANS,"BEANS, DRY EDIBLE, SMALL, WHITE - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),
7551,SURVEY,2023,YEAR,,STATE,MINNESOTA,27.0,,,,,,,0,,BEANS,"BEANS, SNAP - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"2,300",
7552,SURVEY,2023,YEAR,,STATE,MINNESOTA,27.0,,,,,,,0,,CANOLA,CANOLA - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"79,000",
7553,SURVEY,2023,YEAR,,STATE,MINNESOTA,27.0,,,,,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"8,180,000",
7554,SURVEY,2023,YEAR,,STATE,MINNESOTA,27.0,,,,,,,0,,CORN,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"350,000",
7555,SURVEY,2023,YEAR,,STATE,MINNESOTA,27.0,,,,,,,0,,FIELD CROP TOTALS,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"19,117,000",
7556,SURVEY,2023,YEAR,,STATE,MINNESOTA,27.0,,,,,,,0,,HAY,HAY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"1,070,000",
7557,SURVEY,2023,YEAR,,STATE,MINNESOTA,27.0,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"410,000",
7558,SURVEY,2023,YEAR,,STATE,MINNESOTA,27.0,,,,,,,0,,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"660,000",
7559,SURVEY,2023,YEAR,,STATE,MINNESOTA,27.0,,,,,,,0,,HAY & HAYLAGE,HAY & HAYLAGE - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"1,205,000",
7560,SURVEY,2023,YEAR,,STATE,MINNESOTA,27.0,,,,,,,0,,HAY & HAYLAGE,"HAY & HAYLAGE, (EXCL ALFALFA) - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"425,000",
7561,SURVEY,2023,YEAR,,STATE,MINNESOTA,27.0,,,,,,,0,,HAY & HAYLAGE,"HAY & HAYLAGE, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"780,000",
7562,SURVEY,2023,YEAR,,STATE,MINNESOTA,27.0,,,,,,,0,,HAYLAGE,HAYLAGE - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"167,000",
7563,SURVEY,2023,YEAR,,STATE,MINNESOTA,27.0,,,,,,,0,,HAYLAGE,"HAYLAGE, (EXCL ALFALFA) - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"22,000",
7564,SURVEY,2023,YEAR,,STATE,MINNESOTA,27.0,,,,,,,0,,HAYLAGE,"HAYLAGE, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"145,000",
7565,SURVEY,2023,YEAR,,STATE,MINNESOTA,27.0,,,,,,,0,,HEMP,"HEMP, INDUSTRIAL, IN THE OPEN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,890,
7566,SURVEY,2023,YEAR,,STATE,MINNESOTA,27.0,,,,,,,0,,HEMP,"HEMP, INDUSTRIAL, IN THE OPEN, FIBER - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),
7567,SURVEY,2023,YEAR,,STATE,MINNESOTA,27.0,,,,,,,0,,HEMP,"HEMP, INDUSTRIAL, IN THE OPEN, FLORAL - ACRES HARVESTED",TOTAL,NOT SPECIFIED,93,
7568,SURVEY,2023,YEAR,,STATE,MINNESOTA,27.0,,,,,,,0,,OATS,OATS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"87,000",
7569,SURVEY,2023,YEAR,,STATE,MINNESOTA,27.0,,,,,,,0,,PEAS,"PEAS, GREEN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"43,800",
7570,SURVEY,2023,YEAR,,STATE,MINNESOTA,27.0,,,,,,,0,,POTATOES,POTATOES - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"45,700",
